Geneid,dimA_light_mean_rpm,wt_light_mean_rpm,pvals,log2_FC,-log10_pval
PA14_70170,49.857501387444785,61.51538107703129,0.17482875853690344,-0.3031365886594151,0.7573871263550418
PA14_70180,115.66188462509672,198.82192275537048,0.0006135975129489369,-0.7815633181796475,3.212116409350376
PA14_70190,208.74807503222158,374.3543328171091,0.00030319156074821063,-0.8426415535070475,3.518282891336461
PA14_70200,271.35364153074664,236.98188447629593,0.04070434469623408,0.19539748840324375,1.3903592326200933
PA14_70220,20.094001028483294,16.893709776636115,0.11221348950806163,0.2502786613185005,0.9499549321460614
PA14_70230,53.78085540422532,41.66307725739184,0.03439053420900276,0.3683232874462745,1.4635610779662929
PA14_70240,129.17805215939464,105.0322337917802,0.031189733342883275,0.29852881652210866,1.5059883382345012
PA14_70260,108.35594875355345,92.02227149421692,0.07227925798008192,0.23572338205190058,1.1409863145617147
PA14_70270,850.3898678409586,1236.973814304988,0.0002566169546776964,-0.5406186463409643,3.5907146531843432
PA14_70280,561.4025751864791,856.5788155333971,0.009315286975713563,-0.6095503146118173,2.030803761267035
PA14_70290,24.05492821412943,22.987771328608176,0.3752102783351152,0.06546588631603995,0.42572527326983034
PA14_70300,2.320039281073359,1.537099674784039,0.19082367478703563,0.5939379836393991,0.7193677449803033
PA14_70310,7.776370537663939,8.007149587161791,0.7685635199730965,-0.042191785730078535,0.11432023326013656
PA14_70330,4.684113958264975,4.27665996372438,0.4154727176608228,0.1312916228422755,0.38145748922854006
PA14_70340,1.1703261718921114,0.9133870465006599,0.17380945234292408,0.3576118550757161,0.7599266088496862
PA14_70350,78.46087613631398,73.09395079119109,0.4424542024611907,0.10222142856973022,0.3541316755824748
PA14_70360,119.32960556043128,102.39146884498808,0.02446138042949802,0.22085649893021986,1.6115190380602744
PA14_70370,136.16945633252965,141.18420768949522,0.3522443772151396,-0.05217558876532559,0.45315593069249593
PA14_70390,142.5418227551037,134.06655815714296,0.13427765138418166,0.08843586376289105,0.8719962634905292
PA14_70400,59.82421829209386,84.79496149900433,0.0016810026290799821,-0.5032488902802613,2.7744316073255284
