Geneid,dimA_light_mean_rpm,dimA_dark_mean_rpm,pvals,log2_FC,-log10_pval
PA14_22090,4.691775544076413,3.8548046308637605,0.11253027028301063,0.28347614154114503,0.9487306380097437
PA14_22100,5.678327946502617,4.030553218520687,0.2759907600194367,0.4944881287927393,0.5591054575715392
PA14_22110,2.2968991759312605,1.6287596865233578,0.1978496491754404,0.49591334214001387,0.7036647154828938
PA14_22120,6.4364437150393465,6.091070811171648,0.795041922943412,0.07956788828710037,0.09960997018258484
PA14_22130,0.4747392237821968,0.45930200541011373,0.9182750317108749,0.04769199991313762,0.037027224174355625
PA14_22140,1.8524120952892609,1.4878973381905272,0.32774614326776863,0.31612977759565525,0.48446241014094815
PA14_22160,0.9275896391481014,0.8887557862964662,0.9085955446295135,0.06169954500247782,0.041629397113689875
PA14_22180,1.1899941985061446,1.1297597400441426,0.8793231834344548,0.07493843742364373,0.0558514764780598
PA14_22190,19.518564823518435,15.325216911799965,0.2188568468992021,0.3489394496595507,0.6598398620093898
PA14_22210,4.412669635812176,3.3804214080332877,0.0441489493083927,0.38444846850276837,1.3550796276469335
PA14_22220,1.9754403505939362,1.3251239562342947,0.2749613245249267,0.576046367096407,0.5607283888120541
PA14_22230,3.156356261540336,1.6194380557900285,0.07548225704494839,0.9627660454025813,1.122155122186078
PA14_22240,3.1353168679126426,1.9897507371841137,0.013574963017378414,0.6560231031265864,1.867261344897153
PA14_22250,2.8439881565605387,1.9315619245842885,0.16526964997260868,0.5581471278868335,0.7818068927056823
PA14_22260,0.5759075544367943,0.5266082291897868,0.6977371877644262,0.12910678990125954,0.15630812952123385
PA14_22270,130.57177848928308,89.82955846744274,0.0472582180148023,0.539580953323347,1.32552265851679
PA14_22280,15.128377436855763,10.307801171786936,0.10896248140152753,0.5535205739997177,0.962723015134668
PA14_22290,105.4547165621783,87.45965138684551,0.013666189296626795,0.26993411481355456,1.864352567960537
PA14_22310,146.80860449183425,116.09925446754535,0.048346863920898264,0.3385778151222663,1.3156316917158515
PA14_22320,0.7346010608661642,2.3672030431477804,0.028711723860855094,-1.6881483163215774,1.5419407315445424
PA14_22330,54.30080907577176,33.64915330605595,0.21299226153116543,0.6904034634258222,0.6716361751310491
PA14_22340,86.0847725001402,54.586355041870746,0.13241632871686096,0.6572176808099207,0.8780584572348814
PA14_22350,121.055840748469,95.0762239273098,0.22127387939188542,0.348516172225973,0.6550698499927767
PA14_22370,85.13334562510163,85.89442452687813,0.9488997242193551,-0.012840160202003898,0.022779679584479514
PA14_22380,28.274658624564964,29.117501512649195,0.8105602324541057,-0.04237695908763924,0.09121470734167678
PA14_22400,27.94237555103162,18.997361180074503,0.14058240633717978,0.5566556021815713,0.8520690271737923
PA14_22410,50.1355187744494,43.46124195689398,0.08564961800927327,0.20610364140312853,1.067274569614229
PA14_22420,10.684412625015261,32.46590217034814,0.299601582359116,-1.6034175509381794,0.5234558972208432
PA14_22440,201.75520825497583,176.77752213997096,0.10413880226902875,0.1906710722398211,0.9823874215800779
PA14_22450,150.31050216737114,128.74547995142552,0.05574453121222259,0.22342402847647674,1.2537977324206597
PA14_22460,68.03749688073974,65.58937071611763,0.6053482052651189,0.05286803001358073,0.21799474084532752
PA14_22470,106.70240797433837,119.40076192886625,0.21290870462107703,-0.16221930635481,0.6718065823774552
PA14_22480,57.90669597600188,48.43372075409576,0.03301481940938641,0.2577183368898097,1.4812910739693887
PA14_22490,10.578461092270837,9.239297572352045,0.43557419335743675,0.19527465444505387,0.36093785897702524
PA14_22500,6.829584637989683,6.098500080183882,0.421660482046623,0.16334334017632499,0.3750370990877988
PA14_22510,2.6696294234070415,2.5563278665467606,0.7690770887920587,0.06256656888152043,0.11403012631164004
PA14_22520,11.982228630009596,9.909427038777126,0.050533092837156346,0.2740226760797553,1.2964241203051143
PA14_22530,4.853114975483337,5.0931756549855365,0.44069455157161175,-0.0696544113711862,0.35586231875945057
PA14_22540,3.4046146270640443,2.717450251516682,0.20548619086619757,0.3252377044408466,0.6872173583724348
PA14_22550,27.799536962785808,26.90056935204173,0.6082934198649801,0.047424142485223246,0.21588688143578746
PA14_22560,114.34906493386666,72.6735753665675,0.05130304206672113,0.6539417660705852,1.2898568821860348
PA14_22570,103.88438663145361,53.88883785086109,0.009373170505936033,0.9469204388480373,2.028113482716225
PA14_22580,35.89605567204168,38.55054266686503,0.5864856680798394,-0.10292583751328965,0.23174259625073898
PA14_22590,1.5024245058049637,1.5001005372222103,0.9884252481313002,0.0022333035377181125,0.005056169599323447
PA14_22600,3.17090661235854,3.7828310596651584,0.44888575591799756,-0.25457083618036974,0.347864175450122
PA14_22620,42.76611470127626,33.08762992771431,0.014292190945808083,0.37017617311448064,1.8449011901916217
PA14_22630,10.271937948284089,16.175830104635608,0.05111020081814489,-0.6551312719673967,1.2914924126459986
PA14_22640,39.18258760474114,44.3363049665057,0.2155002695872526,-0.17827585655149575,0.666552182207737
PA14_22650,124.51803953926378,125.93804807039885,0.8405862809251272,-0.01635944416492775,0.075417702323842
PA14_22660,71.87558160858255,68.06621045931111,0.3365744472738148,0.07856293234938404,0.4729188587381708
PA14_22670,40.82884045213464,41.53954425773999,0.8362346749460394,-0.02489679174657172,0.07767182814472505
PA14_22680,109.39541817538588,107.62080326980451,0.7305572267330873,0.023595334360007877,0.13634575881119454
PA14_22690,41.5016644118805,45.86702491668451,0.2933866832397146,-0.1442881306132199,0.5325596025812172
PA14_22700,0.5936169128844301,0.6367139438638649,0.8872952936167282,-0.10111288856522747,0.05193182205561699
PA14_22710,122.61921933389847,146.90045598523957,0.1084736826240043,-0.26065374610642367,0.9646756155255508
PA14_22720,5.335240367081336,7.230331610131812,0.00964770945211206,-0.438508428238456,2.0155757841057165
PA14_22730,18.999468579325704,23.266437814085872,0.20368604451409475,-0.29229125548546864,0.6910387255317101
PA14_22740,19.192187563012936,19.750236175774024,0.8314277512837508,-0.04135073967905089,0.08017548376502462
PA14_22760,45.17920505756368,51.163684330308676,0.03389624749172631,-0.17946126487495476,1.469848378016429
PA14_22770,67.92097495244487,64.78263502805298,0.5248202159538481,0.0682500152624974,0.2799894443867694
PA14_22780,122.30778937180474,96.31821630177014,0.0072533371771239695,0.34463570141703015,2.139462133546008
PA14_22800,87.90057533372318,75.47457865312442,0.07267622965502332,0.21988180601621213,1.1386076113927814
PA14_22820,56.758557545833035,61.202155644708114,0.35210087060177314,-0.10874453951809519,0.4533329010954546
PA14_22830,136.58385922795006,158.52931031947807,0.07510262839141814,-0.21496259749458035,1.1243448635828583
PA14_22840,87.51237121744646,86.46043750278467,0.7098017688454935,0.017446841619224492,0.14886292271330628
PA14_22860,108.07975592130765,91.44564515431402,0.06220878844250564,0.2411099453042992,1.2061482567486028
PA14_22870,38.85692787342734,35.4465765411501,0.06151125960218243,0.13252553883441315,1.2110453795820697
PA14_22880,8.14795950138705,8.694063689497272,0.6933844699716405,-0.09359183623506606,0.1590258896498423
PA14_22890,111.66309954922131,81.46709737183168,0.47164830150800463,0.45486308842214784,0.3263817251964864
PA14_22910,283.64463987157154,211.56862788821874,0.4209376883509958,0.4229588826756828,0.37578218826930676
PA14_22930,121.3627980680633,91.14585332006446,0.24848128918288107,0.4130773189629608,0.6047063083816187
PA14_22940,60.11465892542586,49.71077948060411,0.3891078408911365,0.2741581004709257,0.4099300176633765
PA14_22960,34.57215955502326,30.4441077212207,0.48926163834734765,0.18344768517873739,0.31045883473503166
PA14_22980,1160.305417909849,468.15944822829425,0.031746834647828424,1.3094327220049098,1.4982995700101736
PA14_22990,182.29977276888926,75.95528033138596,0.051367070340797766,1.263090576681323,1.2893152030338435
PA14_23000,138.67504622498504,60.42044928127285,0.060019508637296874,1.1985993669504875,1.2217075643424238
PA14_23010,538.0749114995759,263.00782445894805,0.10375549625654597,1.0327013158010732,0.9839888880552469
PA14_23030,660.8323199837783,324.3186814996272,0.06842427910557479,1.0268721153034672,1.1647897694694669
PA14_23050,146.6930966270952,132.8906324008985,0.2811115102812331,0.14256156659871788,0.5511213715776081
PA14_23060,41.74182759546023,41.153301104723944,0.8607000449792642,0.020485606210101072,0.06514817433857323
PA14_23070,204.9135493536428,144.16718966595025,0.2556123057348289,0.5072725111246491,0.5924182421251928
PA14_23080,57.332131552041936,49.6418174406993,0.7078913397872201,0.2077879764566121,0.1500334007176657
PA14_23090,49.43054539626027,44.5882156781274,0.7999897621963294,0.1487403520508698,0.09691557082067002
PA14_23100,34.88592058346094,42.005964245210805,0.16797997267230236,-0.26794926824178256,0.774742493728772
PA14_23110,148.79988737536632,172.06672770892013,0.040858326955702386,-0.20959471584724662,1.3887194205910482
PA14_23120,32.64774304336334,29.086322607487972,0.1784287275526592,0.16664234429878302,0.7485352216348362
PA14_23130,48.67399603978117,56.67061477785533,0.12447213836064662,-0.2194496243894926,0.9049278494547226
PA14_23160,4.600713625152436,5.220616586785154,0.4807409364785058,-0.18236248836740565,0.3180888948679052
PA14_23170,9.345011888093111,9.167333657095018,0.8603721973950363,0.027694311073014045,0.06531363212117187
PA14_23190,11.400803677579693,11.001165394400246,0.7516407314536357,0.0514791584124274,0.12398969349135072
PA14_23200,163.60166280454484,143.5032402925526,0.21594526436885672,0.18910409625695004,0.6656563154924944
PA14_23210,247.201917259129,225.53403349936696,0.026487065994328828,0.13234477643105158,1.5769661463854368
PA14_23220,243.922771346573,238.7884633446969,0.8036608820306697,0.030691309679452345,0.09492717032047669
PA14_23240,128.5914114339412,138.26987756898794,0.4298738395758408,-0.10469260587641306,0.36665898352582244
PA14_23250,129.29003364086137,98.52170801901508,0.057988196862240764,0.39209751866155074,1.2366603953896345
PA14_23260,1471.3831447296361,1231.4353624438645,0.03962438590731528,0.25683206627901434,1.4020374553516295
PA14_23270,417.39832840593954,350.61749963322336,0.05745287167171084,0.25152681762236473,1.2406882590556072
PA14_23280,399.43815614075726,355.77408956329805,0.13057464968583746,0.16701070604266402,0.8841411306428877
PA14_23290,175.50439261884893,164.83689069074236,0.5648036885061984,0.09046798313755763,0.2481024757440399
PA14_23310,619.6366275845486,597.3084119979671,0.6099368049532088,0.052946386570354595,0.21471515954963669
PA14_23320,267.6619633064127,245.36336370233312,0.18900053034351036,0.12549228551502203,0.7235369771762961
PA14_23330,4721.999523180938,3758.573469303194,0.11560844566831138,0.3292126911048615,0.937010437773945
PA14_23340,420.7278883241783,323.1485005671365,0.11834732324495605,0.38069015246257565,0.926841560405718
PA14_23350,281.265481748709,232.3383903556908,0.26235426951876667,0.27570495017788926,0.5811118637570357
PA14_23360,311.4343132062818,229.73797882871312,0.2714833432657192,0.4389385300241044,0.5662568111937246
PA14_23370,831.4678304338898,562.1541811838914,0.1472708055640133,0.5646945746829843,0.831883337604662
PA14_23380,1115.985238746518,732.9806736919592,0.1060209951320508,0.6064708786766205,0.9746081237246634
PA14_23390,215.39622463071115,151.13606293151545,0.30112503371408733,0.5111450120069724,0.5212531383698019
PA14_23400,227.01711279040637,182.5428258834742,0.46597843694260205,0.31456608039556866,0.3316341797338469
PA14_23410,305.26270187550045,222.01576088601692,0.27251613897911625,0.45938922650453134,0.5646077727927563
PA14_23420,3062.076066205775,1957.6853958178253,0.09419286013872973,0.6453611819557944,1.0259820156770736
PA14_23430,1195.1870497974521,706.9626525842799,0.07712094421548525,0.7575305124304987,1.1128276618715032
PA14_23440,1186.375044620762,788.9482179281571,0.16094001088061505,0.5885576369729885,0.7933359736478679
PA14_23450,964.2373360178739,649.9974274377922,0.16612407974378196,0.5689542836340891,0.7795674118478837
PA14_23460,753.4593573895526,457.26922114893205,0.1384335899073396,0.7204858765260659,0.8587585186839101
PA14_23470,1329.9796001894713,1091.3068353302854,0.10468432164402827,0.28534732534975477,0.9801183568440337
PA14_23480,15.133069452423948,14.347182157044818,0.7728957298690433,0.0769372177662933,0.11187909210619866
PA14_23490,0.9311616733345862,1.1203281185473388,0.4836323995279653,-0.2668173078562278,0.3154846125571702
PA14_23500,277.0058918530736,267.8805687598562,0.7356591000675302,0.04832672583109671,0.13332338845762415
PA14_23510,180.50698891553745,153.85752227069028,0.01429448010256197,0.23045971411184124,1.8448316355277108
PA14_23520,9.168900221490988,6.980625642383885,0.2617856101673814,0.3933922711249985,0.5820542294302509
PA14_23530,5.711428301420276,5.695175913385126,0.9780191225588845,0.004111170721925145,0.009652653657579004
PA14_23540,28.797676501110573,36.49043081545209,0.004830706387855751,-0.3415657516675301,2.3159893582926494
PA14_23560,264.8852042851675,239.62905595666575,0.22996745017869438,0.14456440913778304,0.6383336301048385
PA14_23570,7.725327594428998,6.197120843299778,0.30580195095251456,0.3179979344648538,0.5145597482068617
PA14_23580,0.7331686792750158,0.5997691204872345,0.14376838152875762,0.28973718097315065,0.8423366162998762
PA14_23590,12.177466557680468,8.811432450852143,0.05197268044198725,0.4667654674562585,1.284224884271139
PA14_23610,17.1083013383074,14.610433506231665,0.011905994906570582,0.2276975145716956,1.9242343075770392
PA14_23620,80.98342860456269,59.79088058974142,0.014662390375370855,0.4377012545186994,1.8337952219045128
PA14_23630,44.99972389764823,40.48628284406574,0.1673195556190832,0.15248295232065015,0.7764532975245673
PA14_23640,82.88947014297412,62.12118609543298,0.021283790278224166,0.4161034552985713,1.6719510290866648
PA14_23650,48.457050426889474,49.11923752889853,0.7945450337068503,-0.01958157461939028,0.09988148255211172
PA14_23670,98.13284193671164,97.50484681108061,0.9132673620739431,0.009262106454891695,0.03940206268983848
PA14_23680,41.37724318588199,54.61673320608648,0.11536056577407197,-0.4005054836909472,0.9379426226666459
PA14_23690,3.333360819234985,3.6187436110856743,0.7037791078396418,-0.11851134893392386,0.15256362963585346
PA14_23700,26.794943874814617,22.858234437700855,0.18989264243370216,0.22924680413774465,0.7214918620789171
PA14_23720,103.76689997795427,119.89119423281953,0.3956205787528224,-0.20837937660952363,0.4027211260577961
PA14_23730,28.63710622684732,29.71872953888328,0.6637398870939214,-0.05348672367851662,0.17800208287885783
PA14_23750,89.16007954512651,74.23408167885559,0.007214175419573581,0.26431620228331754,2.1418133016036585
PA14_23760,45.730550853271126,42.61776009371702,0.22684447874807492,0.1017035237047491,0.6442717867238411
PA14_23770,25.69526538314733,21.360357228277625,0.028213208314774856,0.2665667588374314,1.5495475244729178
PA14_23790,149.45503244101204,104.95128111911315,0.0016267051094548267,0.5099916919353288,2.788691169216856
PA14_23800,621.9119603292716,489.24763568327444,0.04200656416449399,0.34614548268179657,1.3766828391814436
PA14_23810,65.97030581215948,57.75409465819456,0.20074026860847943,0.1918935529535237,0.697365499060873
PA14_23830,849.9182712531225,1093.8422442400113,0.031195621205624247,-0.36400866215912203,1.505906361740989
PA14_23840,77.66072288221554,77.24020637499986,0.9671379473955134,0.007833117074450353,0.014511576051585
PA14_23850,167.61548505999681,146.84823658397397,0.06936791096768412,0.1908294944457426,1.158841384192529
PA14_23860,237.67873212596726,231.98116646092936,0.6093156580058737,0.03500513015284665,0.21515766136646583
PA14_23880,211.20559042573362,226.7431254309705,0.4343525115257026,-0.1024107878541973,0.3621576629535723
PA14_23890,172.1287271273062,151.93222686089368,0.23010604689243788,0.18005997447312513,0.6380719684781953
PA14_23900,32.02045771747595,32.73459785220952,0.807390641849433,-0.03182232309370536,0.09291628863477704
PA14_23920,276.9598501049723,289.6406202358018,0.22394240268934565,-0.06458709593115142,0.6498636665350406
PA14_23930,248.48918423305017,273.42773735454625,0.03576963125205806,-0.1379765426739963,1.4464855369553598
PA14_23950,84.29413967199204,102.20888331961653,0.03634414867122409,-0.27801634603942776,1.439565499642688
PA14_23970,567.0684757390212,569.5201321867484,0.8800480254923486,-0.006223884437524961,0.055493627125736605
PA14_23980,250.24996969547215,245.88773252289207,0.9053874273093939,0.025370134321529098,0.04316554064269351
PA14_23990,370.090275757426,354.2145046116261,0.44142667707520056,0.06325393882544096,0.3551414243314504
PA14_24010,200.6562886622647,174.20141750099938,0.026160574946155042,0.2039700063546582,1.582352715500727
PA14_24020,426.3500178345287,392.9032634751159,0.3192806372527406,0.11786416554266832,0.4958274184141089
PA14_24040,163.28139125351368,154.2306227410253,0.5095715249757212,0.08227113614142101,0.29279484851303805
PA14_24050,68.41502736043242,58.0526798185687,0.02748090719725065,0.2369505755227451,1.5609689344852422
PA14_24060,165.71848202886787,129.12907755508533,0.0011863811028569413,0.35992060007752713,2.9257757795372563
PA14_24070,103.8214183323284,86.22743163275679,0.09473648354257466,0.26788528360735486,1.0234827395827133
PA14_24080,325.8519302106524,303.70999465212657,0.18096110074634636,0.10152215409239175,0.7424147706933201
PA14_24100,90.61273485620472,82.5458634097917,0.2894937020247744,0.13451790085007415,0.5383608799698419
PA14_24110,38.75927890003225,33.81284852849491,0.5614078532245443,0.19697016150128768,0.2507215165533252
PA14_24120,52.77185907624179,56.405164808490525,0.3301458256254275,-0.09605845940601025,0.48129418958983017
PA14_24130,21.171060850181195,24.52069054532421,0.3056922568174177,-0.21190603045727305,0.5147155618105733
PA14_24140,30.796834617300565,29.66119308624742,0.4938998048402016,0.05420544176713075,0.3063611454457413
PA14_24150,32.767946147255834,33.114651737970455,0.9371651292535088,-0.01518443548334786,0.028183879330863762
PA14_24170,42.09687422164594,48.777502031121664,0.006777178293087146,-0.21250275540448482,2.16895108884937
PA14_24180,62.52842377467679,64.6221955573989,0.689397627910412,-0.04751761611645694,0.1615302152523981
PA14_24190,20.74327315957827,23.244793788608778,0.12068322335733028,-0.16426405445498304,0.9183530986660363
PA14_24210,39.78223442801776,54.201553328546616,0.0025529132336917074,-0.44620987185810257,2.5929639453873885
PA14_24220,73.42625855127113,73.31564490990705,0.9826265605711195,0.0021749994335674284,0.0076115009852658466
PA14_24230,45.03221101338278,47.831285110143966,0.6148695777025734,-0.08699723686441255,0.21121699429109556
PA14_24240,63.70953478386761,60.70888321817449,0.3898445091805655,0.06960166679206946,0.40910857828151265
PA14_24245,41.278733514311945,44.39214773948934,0.38898031784420434,-0.10490579773193207,0.4100723731419228
PA14_24260,119.63124421125588,119.5303848925824,0.9869111567083069,0.0012168276827925558,0.0057219414417992095
PA14_24270,850.1848298184095,844.9468370806011,0.8921724036434666,0.00891594479808699,0.0495512143276662
PA14_24290,104.20822819569783,92.78570583189587,0.41861603176315515,0.16749472111597763,0.378184143477146
PA14_24300,90.72446738072301,78.72330087334318,0.22569234889258435,0.2047009637667769,0.6464831635188417
PA14_24310,133.5764716510032,94.86766367185125,0.011794946146379706,0.49367758137565565,1.9283040376850002
PA14_24330,114.45231078549334,91.82560892012977,0.11457064898977679,0.3177781229473339,0.9409266268225248
PA14_24340,35.75088608218319,30.58238740059163,0.06272537377804845,0.2252779535850432,1.2025567420618135
PA14_24350,23.26134829352638,17.85191645160015,0.09706878437309817,0.38185573083595054,1.0129204091660429
PA14_24360,30.707780149195504,30.51060138498711,0.9730037712869795,0.009293607129451575,0.011885476436734667
PA14_24370,40.92857996442268,53.85130226102178,0.043156658991292285,-0.39587260643747735,1.364952183956893
PA14_24380,28.909457161368362,30.9377761992462,0.3278735479822912,-0.09782797515676103,0.48429361970978646
PA14_24390,26.369749964184944,29.734247394944347,0.10312752248218268,-0.17324165798947183,0.986625415540737
PA14_24400,12.196640744710065,14.196633900122597,0.2144254278965408,-0.21906502286318946,0.6687237145933398
PA14_24410,9.498615414751335,10.565092122896225,0.46312009775009666,-0.15351618498999461,0.33430637177532807
PA14_24420,24.735308296806917,29.18809814488195,0.1905689022701186,-0.23880831400016914,0.7199479676765571
PA14_24430,81.26151361554166,86.84230716308294,0.3759626745620287,-0.09582581588993803,0.42485526953082803
PA14_24440,15.17284545710816,24.323086020077657,0.009570630360636028,-0.6808345560193471,2.019059456880409
PA14_24445,7154.213125400233,7272.085380130907,0.7987685001690409,-0.023576040886941266,0.09757907008138719
PA14_24480,23.104648833119736,26.127645188084987,0.40623337584514213,-0.1773939302085945,0.391224398139704
PA14_24490,19.20872613645294,27.310148364358884,0.02806728909577328,-0.5076752674864807,1.5517995320610212
PA14_24500,10.173729485067673,11.066717588502767,0.20194192579046497,-0.12137872095233164,0.6947735064689741
PA14_24510,23.689234752046193,26.62770053789725,0.4786658844587736,-0.16869624227897398,0.3199675245115339
PA14_24530,11.199938909195362,12.35266813957029,0.6570226055039823,-0.14133181026117714,0.18241968785764873
PA14_24550,25.34269256708343,27.929728838278237,0.3365769910776677,-0.1402317445747104,0.4729155763861964
PA14_24560,13.112314712961266,13.530824284774111,0.7862328663591279,-0.04532733735449504,0.1044488056188692
PA14_24570,1.499910667297102,2.4163220977313737,0.22213812584382706,-0.6879355942382407,0.6533768965501797
PA14_24580,32.644621789073305,25.150147632288935,0.0037672909402344896,0.37627843626468016,2.423970838820025
PA14_24590,81.43037376228322,60.4358501950263,0.02419228328302868,0.4301624122162159,1.616323140715269
PA14_24600,273.2161772304363,471.60120275932496,0.007865384047837118,-0.7875244853736999,2.104280066965118
PA14_24610,139.5674182314259,133.8688064476805,0.3474943542409648,0.0601423564716636,0.4590522470218192
PA14_24620,168.12634976353198,165.5520809972753,0.7282800284086943,0.02226070424525899,0.13770159952098018
PA14_24630,7.584654558478772,9.536366635428452,0.07133865638835783,-0.33035616321900235,1.1466750745409378
PA14_24640,65.14900817136991,53.82422609883043,0.13662477933729472,0.2754875365786753,0.8644705264707689
PA14_24650,749.9194702926053,911.5964915212031,0.5351372399556433,-0.2816596906389782,0.2715348256198592
PA14_24665,38.7420725817921,32.1704808716835,0.014562256824503166,0.2681636220999673,1.836771313863945
PA14_24675,29.50210979508852,24.94767801334508,0.012942000789225932,0.24191257123422036,1.8879985780297706
PA14_24690,142.55066486705798,146.49773628360404,0.7724751164905306,-0.03940360338317846,0.11211550147582512
PA14_24700,82.29810635844636,82.55907032584601,0.9732753689675324,-0.0045674897029715465,0.011764267333386728
PA14_24710,8.410554786309211,8.184260119248558,0.8265981390863391,0.03934896157020652,0.08270557677684143
PA14_24720,21.566684869442458,18.137123789705075,0.07587838586893124,0.2498587186819115,1.11988191626087
PA14_24730,360.70229158796855,309.3607015178982,0.21862150896850435,0.22151864662982912,0.6603071124375427
PA14_24740,276.0619360622168,230.9467751630112,0.1631021101720165,0.25743157725681237,0.7875404201360926
PA14_24760,741.8628485108062,625.9696746278881,0.22567722568008514,0.2450597265754612,0.6465122657362241
PA14_24770,401.8084452938064,391.70548027370955,0.7778225106457539,0.03673857421117078,0.1091194922662546
PA14_24780,4.164722382319978,5.9670199961027635,0.182195560714043,-0.5187901076153439,0.7394622090363595
PA14_24790,285.70806892982455,206.68325511194394,0.13455570568473074,0.46712026758012226,0.8710978817363025
PA14_24810,4.206046758606248,3.106811710118962,0.23128459929986578,0.43702987766257356,0.6358532849196726
PA14_24820,4.468358172575528,3.405299434844215,0.21721985835263397,0.3919630026044032,0.6631004738403994
PA14_24830,9.363865006212885,9.953937533631972,0.5000095396888867,-0.08816318209555188,0.30102170967454156
PA14_24840,22.795853279378772,30.32354192816201,0.003377539390189757,-0.41166683833461254,2.4713995773637265
PA14_24850,13.909505508395332,15.761371122492976,0.016539367088416777,-0.1803218916571584,1.781481113602534
PA14_24860,16.8215355490256,49.654601154428725,0.08143187888042239,-1.5616179066580818,1.0892055446006803
PA14_24870,1.4544730615318473,1.238517934570069,0.7126016013695156,0.23188152844482124,0.14715320603052293
PA14_24880,572.6096687062835,535.631916620121,0.713640755057174,0.09631010176245122,0.14652035595392351
PA14_24890,31.037728471889093,25.514617858229034,0.13678934385691652,0.28269892539997477,0.8639477336421891
PA14_24900,158.48743534216473,147.85606122655568,0.48528888547271626,0.1001750823439264,0.31399965517790174
PA14_24910,256.71687866929,236.010386700431,0.3736934202379053,0.12132779951401075,0.4274845488710658
PA14_24920,38.515746099242996,33.2406094236454,0.22152218585894284,0.21250153023405913,0.6545827718625475
PA14_24940,50.82155767501479,77.78479490434812,0.036141966680902436,-0.614047558970404,1.4419882188081652
PA14_24950,23.93635049243886,29.47759017645709,0.048728713381827854,-0.30041536315143846,1.312215055447132
PA14_24960,32.14633666047756,32.797527450550135,0.7973142186801696,-0.028932715198009704,0.09837049096838071
PA14_24970,126.70064651787722,100.56551242408868,0.23385349220034002,0.3332882439396801,0.631056140264722
PA14_24980,319.6775032458943,303.7272111341452,0.5481360671353812,0.07384105375801102,0.26111162058328546
PA14_24990,88.98466307124045,92.94576065946592,0.6230722249620398,-0.06283236069251485,0.20546160810100184
PA14_25000,137.01128258908236,154.4622949071599,0.17035778516386052,-0.17296000839749903,0.7686380148612993
PA14_25020,96.470583110541,86.99429901477151,0.39605329540003564,0.14916822388896062,0.40224636876956776
PA14_25030,54.171487709450304,75.62727052755274,0.24763091874623544,-0.48137282677436743,0.6061951310470948
PA14_25040,94.0047553246975,116.66466615939477,0.21221946738120911,-0.3115620340505388,0.6732147797728238
PA14_25050,5.99926729553435,6.013452898040648,0.9810927182510749,-0.003407305239352765,0.008289947643461984
PA14_25060,13.9654782322911,12.853559595729863,0.2806401105328288,0.11969701610847622,0.5518502572629269
PA14_25080,1807.1309765978885,2006.7978997187618,0.30034847495032807,-0.15119426005143413,0.5223745688850583
PA14_25090,1024.1835231709545,1010.7225350250013,0.907539613406393,0.019087253691808734,0.042134409257874934
PA14_25100,134.68195694523902,79.37450501042407,0.11318046360215281,0.7628089814549778,0.9462285314693919
PA14_25110,1076.1329429307634,887.5105935191286,0.06264494274742087,0.2780200705381043,1.2031139833376712
PA14_25130,125.14147926543531,131.175937019668,0.5119404244743558,-0.06794303165456404,0.29078057579653316
PA14_25140,23.326235235373293,18.941370845905908,0.4845745769271398,0.30041270992932956,0.3146393747422297
PA14_25150,54.52580762069157,54.04084588976332,0.9292051759610649,0.012888976379665882,0.031888379710084236
PA14_25160,85.2668532136477,82.99610991638166,0.6438358997764363,0.038941295994161344,0.1912248110612055
PA14_25180,217.069748333504,336.0612508419794,0.03123436676021145,-0.6305655195271519,1.5053672944349004
PA14_25195,160.44465715452307,126.15247335961074,0.041412262193491874,0.34690725202645467,1.3828710450031505
PA14_25210,149.5252599979713,127.52023845251831,0.11158532094328422,0.22966299126008607,0.9523929331101861
PA14_25220,81.36549153307233,82.8471905886967,0.8092064613263716,-0.02603572176976573,0.09194065814643083
PA14_25230,281.5093219688426,278.554498196392,0.852787351289363,0.015223083432470495,0.06915924981137167
PA14_25250,718.5624282132584,778.8407912085613,0.21049238948340057,-0.11621494337255288,0.6767636018003508
PA14_25270,114.19172997740286,91.72527437299512,0.12631142565603767,0.31606694605231933,0.8985573630239558
PA14_25280,330.63042202972434,290.386077272567,0.11841368060865066,0.1872471911146006,0.9265981196602256
PA14_25305,239.28625118320315,211.74559513327185,0.06277570831622811,0.17640554613023354,1.202208378318842
PA14_25320,91.06639106238293,89.20299573587882,0.8679813747779537,0.029826549563350954,0.061489593853397216
PA14_25330,95.44252730626671,101.90871171292737,0.47002619091276043,-0.09457323358816601,0.3278779415281682
PA14_25340,136.02855292091508,144.6996652741365,0.3987366993445446,-0.0891520729595836,0.3993137904491464
PA14_25350,280.5739507059609,270.8385772068414,0.5305314862754159,0.050947825412597375,0.27528883624919026
PA14_25360,162.5994579712914,150.98196476535233,0.28476951684715723,0.10694622130452892,0.5455065015998294
PA14_25370,61.23866690308091,56.967453235428536,0.5156617612842836,0.10430496329676237,0.2876350723531329
PA14_25390,352.9058345844657,321.84286652046586,0.3322966605743397,0.13292678908575994,0.47847402315530746
PA14_25400,120.36429401689043,129.1895588736023,0.43452476710470717,-0.10208199337792917,0.36198546453094416
PA14_25410,8.377041620577636,11.209465967028313,0.05399718976542016,-0.4202047289777485,1.2676288420497988
PA14_25420,22.193195832273997,25.84413232367606,0.022926839686996985,-0.21971932021106624,1.6396558057624038
PA14_25430,121.64512255934467,115.75591895841075,0.7840852135328173,0.0715925097968554,0.10563673609613407
PA14_25440,107.43390890618883,101.74963817231865,0.31329214891977947,0.07842575143616695,0.5040504883724908
