Geneid,dimA_dark_mean_rpm,wt_dark_mean_rpm,pvals,log2_FC,-log10_pval
PA14_37590,75.63274429358809,97.33853995609657,0.06408114985341568,-0.36400016329577023,1.1932697040007059
PA14_37610,237.75839003592364,248.30886690196166,0.427931643752591,-0.06263952769337376,0.36862559807083084
PA14_37630,45.0079446255007,44.00847550425399,0.47468375095834686,0.0323982857868574,0.32359563449168355
PA14_37640,2.504910934500536,2.738618903760617,0.3241084552912473,-0.12868916300075625,0.4893096390127368
PA14_37650,3.88067649169885,2.899619723120273,0.1890969055195019,0.42044433558650346,0.7233155781184764
PA14_37660,37.24118026205232,30.388622234760017,0.11730895274356172,0.2933675201300914,0.9306688422855226
PA14_37670,9.38955979273826,10.324217311332504,0.31781809796045896,-0.1369029724796018,0.49782137578638086
PA14_37680,55.3370831632601,49.553075033890764,0.019435950474681746,0.1592720107871285,1.711394216246191
PA14_37690,178.46557315123593,152.12169188717655,0.09391556129060265,0.23041990729649423,1.0272624415708187
PA14_37710,354.7839024406601,342.24176298112894,0.5832004679618967,0.05192473242560587,0.23418213621067857
PA14_37730,5.52071605818617,5.779143498283612,0.7051792604534257,-0.06600027899696186,0.15170046892388334
PA14_37745,1953.6712805835425,2170.277339388009,0.24852939481364728,-0.15169167235915396,0.6046222377138113
PA14_37760,507.5430422815343,503.40767632213243,0.8843816025792334,0.011802959564431772,0.053360300445907234
PA14_37770,214.04534083842455,201.4863437570616,0.4970574489026299,0.08723437227650559,0.3035934134808983
PA14_37780,236.6724191093451,224.27576857221052,0.45258687576783774,0.0776178336770243,0.34429804398325303
PA14_37790,18.845096832700207,18.38994327306229,0.7233736271381586,0.035272176670237236,0.1406373288577216
PA14_37810,13.322466544787579,12.738133002194436,0.4584289722880616,0.06470736451177278,0.3387279431627791
PA14_37820,19.28066851384448,22.351689708518666,0.13395109743227376,-0.21322881317391987,0.873053723960749
PA14_37830,39.09522397217109,37.68779430631444,0.9512799752406331,0.05289500840299452,0.02169164520008733
PA14_37840,4.546063693798144,4.876003262759678,0.35113411887718327,-0.10108117217423672,0.45452696911007323
PA14_37850,0.603374190250246,0.8969925424136691,0.016798359639011193,-0.5720422174859864,1.7747331250900644
PA14_37870,0.4760810209396595,0.5201261861692894,0.7991158234323694,-0.12765429842959064,0.09739026970723265
PA14_37880,1.3132253115779937,1.683519919781143,0.4556085294570661,-0.35836608607005527,0.34140815408050723
PA14_37900,2.6915827926320097,2.1884475271805868,0.23222271653782495,0.2985468864647533,0.6340952988762178
PA14_37910,21.19525160529616,24.072922338698458,0.08972798428354432,-0.18367018811006428,1.047072088455045
PA14_37915,3.0159019085978565,3.0430137972537423,0.9623207651491869,-0.01291136476662343,0.016680142811923215
PA14_37940,12.17965335772269,11.165938160622362,0.35204690199463295,0.12536859150292193,0.4533994731112588
PA14_37950,4.0102473745481815,3.939068343090692,0.8850137050758611,0.02583677838275774,0.05305000388665537
PA14_37965,12.35110966729251,13.457393859948006,0.5365264647081918,-0.12375837258504008,0.2704088511569965
PA14_37980,1.7513017876073216,1.3946689744287626,0.5680804576967723,0.328504763026035,0.2455901504524275
PA14_37990,1.1630220206286868,1.023410892022982,0.5842219031552448,0.18449274977661412,0.23342216485452477
PA14_38000,22.75604489796251,21.560219366325352,0.646534181718722,0.07787797207378261,0.1894085093924093
PA14_38010,48.81409626729103,48.691210608720645,0.9806574827372316,0.003636450693831238,0.008482653508863779
PA14_38020,13.124939149519298,12.370066212415452,0.7929111056402354,0.08545750480015561,0.1007754993077956
PA14_38040,60.68860963263535,59.44299712609251,0.8181531841522625,0.02991890991631705,0.0871653750527948
PA14_38050,5.6214938105985395,5.3028533943928995,0.8749463968223382,0.08418467257405234,0.05801855300895782
PA14_38060,28.05798889516775,31.986089218510127,0.24358159008786118,-0.18903300066502604,0.6133555388034895
PA14_38080,110.09012795185338,130.5148957725512,0.025328587074907597,-0.24552936535416858,1.5963890361346729
PA14_38090,37.529713533459905,38.7798682696203,0.6545700007514215,-0.04727462346098168,0.18404390249068733
PA14_38110,244.25078306245723,274.20574029277725,0.1620996318814289,-0.1668955850806325,0.7902179714071645
PA14_38130,27.89638638679568,28.84558382755821,0.6596378335702473,-0.04827220995484771,0.18069444332530216
PA14_38140,177.47763105509262,206.62513171199757,0.004400146713182652,-0.21937853648014563,2.356532842681224
PA14_38160,35.503473839673255,35.57424259102554,0.9900899162064307,-0.0028728485550518455,0.004325362635741599
PA14_38170,14.688696370261022,14.324187356082016,0.8416985177107673,0.03625306518243331,0.07484343764601092
PA14_38180,23.86627451811236,21.833033094153432,0.6150322895161363,0.12846080956968942,0.21110208293911448
PA14_38190,2.5869621556315234,2.7169817167300443,0.8526996773094142,-0.0707458813103568,0.06920390136848505
PA14_38200,48.70477195592648,46.26232966244549,0.6103305595707403,0.0742252102993917,0.21443488414684458
PA14_38210,6.11548331526691,9.420072901221607,0.30403499730718414,-0.6232716200245646,0.5170764221064579
PA14_38220,12.58419412169126,22.671375380287575,0.14396948032466994,-0.8492590340398782,0.8417295629837817
PA14_38250,23.040385232317437,27.097924951526057,0.037907143690297594,-0.23401753201676323,1.421278938503567
PA14_38260,35.66748562724731,38.7730602088162,0.7312043308794516,-0.12044508583326025,0.13596124496640574
PA14_38270,78.4772266029451,89.23114090622836,0.5028518451840952,-0.1852732266458943,0.29855995191568174
PA14_38290,24.74098222932014,25.67579214509702,0.6025274394665596,-0.053506007708293335,0.2200231702675177
PA14_38300,7.278492130044344,8.200673545025518,0.41358963102681157,-0.17210278360894973,0.3834303578355048
PA14_38310,2.751455345449031,2.7706624699559725,0.97391528263849,-0.010036049881050257,0.011478819181746341
PA14_38320,72.53765098170656,58.47762373475081,0.037415497722295465,0.31084533392940644,1.4269484731695656
PA14_38330,395.0976655973309,414.2344206013938,0.1225124342715923,-0.06823811609681642,0.9118198307974962
PA14_38340,112.60025240257191,107.8497751494529,0.6355808678881802,0.06218689207193853,0.1968291843023651
PA14_38350,271.50947540543035,297.9562441687164,0.44728247814170696,-0.13409793386557564,0.34941811456022404
PA14_38360,13.721834912869317,11.170610698707875,0.5188088794428078,0.2967653301884708,0.2849925995501524
PA14_38370,6.461896442948529,6.251279947914256,0.8643804150582999,0.0478060114313467,0.0632950818263569
PA14_38380,32.75770554457532,33.16506095682451,0.8991751849882932,-0.01782986748195208,0.04615568706344925
PA14_38395,6.5358318970372045,7.493896677960119,0.6707772221918239,-0.19734518071615803,0.1734216932996378
PA14_38410,13.490514537085303,16.303292541849142,0.40887661371989925,-0.2732179610395467,0.38840772882657165
PA14_38420,22.691316314650066,19.559009009776634,0.3803952737432582,0.21430701582206052,0.4197648876336096
PA14_38430,79.91581547860126,85.2925834963396,0.7538875632363167,-0.09393925495364848,0.12269342111592405
PA14_38440,851.4070782903394,1001.5566636070007,0.13395413048920954,-0.23432305512534385,0.8730438903348748
PA14_38460,637.0667084472125,714.2712039126618,0.1919577167405015,-0.16502751182365402,0.7167944244663214
PA14_38470,277.0794556473457,317.9606221150977,0.07581140581652276,-0.19854836047939475,1.120265449901808
PA14_38480,1069.2028185557385,1172.8134418391749,0.15449253996862275,-0.13343799773518716,0.8110924866513314
PA14_38490,486.83529504069156,451.0909234433545,0.24480207871356613,0.11001550807890272,0.6111848987405356
PA14_38500,104.40531887379855,95.22378158681788,0.24796316853019834,0.13280138141658368,0.6056128227705813
PA14_38510,748.8731922238684,822.5107707263018,0.12978720078825431,-0.13531312506192533,0.8867681342006122
PA14_38530,745.8651275981496,810.2824311334947,0.2049075178271771,-0.11951008352217071,0.6884421075287002
PA14_38550,400.47488966154816,411.83277665494114,0.6610554073841414,-0.04034686816620362,0.1797621379232596
PA14_38560,28.200939814918097,32.09890509279653,0.5972049063505588,-0.18678083880929816,0.22387663297611282
PA14_38570,45.20124324156871,55.0833833817474,0.0901890667030527,-0.28525471704227706,1.0448461072288953
PA14_38580,62.862367859560834,64.92678152652947,0.5754485378350496,-0.0466170791579748,0.23999350910386708
PA14_38590,90.8485698194742,85.15265239416846,0.6794318761820308,0.09341233331708072,0.1678540816561422
PA14_38610,74.60720010160345,70.8164002007659,0.4043173990443393,0.07523135673252083,0.3932775692120621
PA14_38630,816.368636261846,858.1809376850997,0.4424827466898466,-0.07206109842598224,0.3541036586689272
PA14_38640,315.80659500131077,372.79091394332386,0.1716797091014406,-0.23932539745095532,0.7652810312573539
PA14_38660,385.3441612389165,471.5400250267484,0.06055602084511793,-0.29123270222317726,1.2178426701953102
PA14_38680,20.65778213398544,23.172314913085675,0.5519383548586025,-0.1657167974089764,0.25810942524137925
PA14_38690,56.23059595631556,57.41740661184193,0.7903789726649623,-0.030132831600839842,0.1021646222881536
PA14_38700,17.743421631561095,15.624255147208542,0.13416149227781693,0.18349681985064117,0.8723721197190771
PA14_38710,35.74215827344943,33.375471615451566,0.34934281026452363,0.09883852750088405,0.45674819042187453
PA14_38720,28.075282389610283,26.558793883847187,0.46637597300799616,0.08011089983237031,0.33126383187432484
PA14_38730,16.753289041090838,15.79750617361175,0.7502209750657716,0.08474752146165439,0.12481079778596396
PA14_38740,28.363925651781354,31.616465222894636,0.14042518443869706,-0.15661885588556487,0.8525549970358987
PA14_38750,27.588877325508786,28.149571262642805,0.6898922643407117,-0.029026197905245524,0.16121872470549672
PA14_38770,44.49371902352528,41.78675526740193,0.37774713945516575,0.0905559515758723,0.42279881573424627
PA14_38780,51.9008955532863,52.11192312892547,0.9568259295368068,-0.0058540640002640665,0.019167064018114785
PA14_38790,12.592436409761495,15.421283347857496,0.020464394509437475,-0.2923653635358225,1.6890011005227574
PA14_38800,51.21867696324542,54.01060132583731,0.31884113751733395,-0.07657262216662226,0.4964256501235179
PA14_38820,65.729210997088,73.50951132795971,0.2470230993960161,-0.16139626139789495,0.6072624334967646
PA14_38825,22.567097172120494,22.062812137286098,0.8565588209224456,0.03260416441812448,0.06724280815101602
PA14_38840,130.29483962930192,144.76460651393535,0.1572138277766751,-0.15192897341602074,0.8035092581503048
PA14_38850,1.0282626626210483,0.9954486207811771,0.9094729206595231,0.04679003206131702,0.04121022742317232
PA14_38860,3.149595439039899,3.1672338592827707,0.9766067202676127,-0.008056864683054148,0.010280291555991769
PA14_38880,0.8405442888071261,0.9289042191854545,0.7860336661459719,-0.14420584338623074,0.10455885255053371
PA14_38900,1.2200174070977712,1.3878541717701054,0.5952786928941677,-0.18595410917889166,0.2252796620880836
PA14_38910,1.009695170101988,0.919549958722457,0.7768667461963514,0.13491980110687213,0.10965346814193423
PA14_38920,0.7281184614218432,0.7054065591222543,0.9282240675260843,0.045718134443945166,0.03234717513454703
PA14_38930,9.224514803275175,10.161434592822339,0.4820105607162395,-0.1395591473575143,0.3169434463865791
PA14_38950,2.166649499758584,2.224300348976242,0.9241180955243133,-0.037885805431463714,0.0342725255793773
PA14_38970,4.978742221124528,5.0191708430435105,0.9626368381647672,-0.011667730684877864,0.016537522769235136
PA14_38990,2.9039222920450922,2.452040728331093,0.2977313983583758,0.24401981334061124,0.526175362818059
PA14_39000,1.2624982857248028,1.406064159493212,0.6697727467216794,-0.15538088056422064,0.17407252802515985
PA14_39010,37.07730174422297,43.92535229269111,0.1844834414749349,-0.24451759356556632,0.7340426083601254
PA14_39020,1.3954173371253793,1.298942204619517,0.7566315036036859,0.10335934544292635,0.12111558009798812
PA14_39050,8.649000542956111,8.745610443553671,0.9011852710973847,-0.016025657790265393,0.04518591496574282
PA14_39060,7.601145205396186,3.9845957814529775,0.5478024945225621,0.9317832442109508,0.26137599443525733
PA14_39070,85.16961765737351,103.18359535723864,0.036402548347082675,-0.2768028407831726,1.4388682126603711
PA14_39080,4.51127423938627,4.42153262818428,0.9133722437672858,0.028988448124293034,0.03935219019109731
PA14_39090,64.5656102803137,64.38522129986991,0.9872293365409599,0.00403636719556265,0.005581947609300281
PA14_39100,21.589072699851172,22.810942898119162,0.5308641986008407,-0.07942480093996986,0.2750165624237266
PA14_39110,29.716482497250738,28.787951824440444,0.7538523984453368,0.04579820523387968,0.12271367908489844
PA14_39130,111.88130807830754,104.4168453639587,0.6251173144139013,0.09961454776585484,0.20403847190142654
PA14_39140,45.974676103756316,54.01298503327573,0.10457358538030122,-0.23246686574553566,0.98057800162837
PA14_39150,5.224976823706485,3.772370507361273,0.1279776967590633,0.46995315209513183,0.8928657101837304
PA14_39160,12.950802793335662,12.662722812296858,0.7203289159941711,0.032453872998265056,0.14246915109218938
PA14_39180,8.139766380154645,9.109776376301992,0.19431233437302856,-0.1624282324591246,0.711499630794324
PA14_39190,24.149464769351265,26.076797905005026,0.5975143409049846,-0.11077550595993092,0.22365166677955917
PA14_39200,19.244087800824392,19.358497109990743,0.9327735003337687,-0.008551666580372149,0.03022380051633561
PA14_39210,9.84655767290712,10.39498666492137,0.655726925066882,-0.07819654372074607,0.1832769832270418
PA14_39220,0.478944129395605,0.2512523132525794,0.20106647867002544,0.9307177439104266,0.6966603279219803
PA14_39230,0.149066096386531,0.0715719536321036,0.25367143024421723,1.0584753576469936,0.5957284424588672
PA14_39240,1.9775651459541006,2.2332642926402957,0.42325898043343874,-0.1754286895258495,0.37339381854374826
PA14_39250,0.21319059944288477,0.208588887945111,0.9352990399765889,0.031481370272535246,0.029049511429283366
PA14_39260,0.20045406060803428,0.20120933024710372,0.9952496200814356,-0.005425535968221467,0.0020679795279062315
PA14_39270,68.82086105958756,67.7181636785593,0.9161703153556313,0.023303090245900646,0.03802378381740937
PA14_39280,188.07176951642077,183.87405814938242,0.7072001323431714,0.032565357781718866,0.1504576667224951
PA14_39300,111.0932294744929,99.27842197669126,0.15815626115657178,0.1622188042384172,0.8009136103753554
PA14_39320,68.89565312699823,66.37411471390561,0.4094989302206043,0.05379224657765563,0.38774722845764154
PA14_39330,149.97241695513125,133.10793500279004,0.24154389539182738,0.17210060466550567,0.6170039340878134
PA14_39350,404.8722163727181,379.90490491463635,0.5387926778001936,0.09182830520832479,0.2685783149768532
PA14_39360,11.780437780624652,10.169522562599292,0.28262156652948994,0.21214118425587442,0.5487947007062174
PA14_39390,128.17988192979448,121.2422537126602,0.5931606020528842,0.08027727038069657,0.2268277026862293
