"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mean_numerator","mean_denominator"
"PA14_14850",3752.90495021591,0.00836147877898305,0.161356717002292,0.0518198370314158,0.958672249120506,0.998762371361809,3980.81328867381,3957.59443248383
"PA14_14860",5971.34638760096,-0.00912082895373693,0.116152943006277,-0.0785243035404107,0.937410998478408,0.998762371361809,5916.74344158146,5954.31940688799
"PA14_14880",7733.91779550396,0.123259527069248,0.110761325249776,1.11283904188838,0.265777564264823,0.998762371361809,8466.77869145213,7772.45970071239
"PA14_14890",10546.5897443024,0.00943705259296363,0.100615827330782,0.0937929234725524,0.925273653155505,0.998762371361809,10792.631494446,10721.3462539191
"PA14_14900",9413.35627782711,0.0867190271512597,0.128365650739237,0.675562556274666,0.499318421476874,0.998762371361809,10572.5181912093,9954.61520990984
"PA14_14910",19456.213489811,-0.190012808472204,0.186396907240677,-1.01939893362532,0.308013612216244,0.998762371361809,18680.3365169378,21309.9391935399
"PA14_14930",12115.6599586455,-0.129998878035521,0.182767664784589,-0.711279416896519,0.476911103905903,0.998762371361809,11507.5624317856,12592.6756336129
"PA14_14940",5271.17812895849,-0.00598814354031854,0.119815987988298,-0.049977833850549,0.960140052267737,0.998762371361809,5615.91500898131,5638.56496213786
"PA14_14960",3288.57075325832,0.024067081228694,0.204315585449071,0.117793663052167,0.906231150742684,0.998762371361809,3485.694506897,3427.52314748893
"PA14_14975",3759.00890578171,-0.0612513990879155,0.218930606635079,-0.279775404770204,0.779649822591818,0.998762371361809,3447.92996112749,3598.19004024276
"PA14_14990",7572.37932532332,-0.236172358054141,0.655183524351091,-0.360467486248302,0.718497566860536,0.998762371361809,7409.21258800927,8727.307079593
"PA14_15000",1047.79414994968,-0.360445540605839,0.298915675277986,-1.20584355527903,0.227877817909397,0.998762371361809,1008.22263090804,1294.51262058872
"PA14_15020",735.218167006041,0.0174814810841329,0.286398518193646,0.0610390067462323,0.95132814406381,0.998762371361809,742.658300243768,733.88616637517
"PA14_15030",13244.7910541779,0.0185128540799739,0.117410700302135,0.157676038319629,0.874712082922357,0.998762371361809,13798.9876806114,13621.6012393019
"PA14_15050",2653.01051545277,0.20637189478581,0.166264205959286,1.24122864326159,0.214521296376141,0.998762371361809,2932.20051398125,2540.41636022058
"PA14_15070",30577.1960653241,0.167385115322498,0.171728684438502,0.974706793275643,0.329705722265322,0.998762371361809,33931.531362356,30213.6351266514
"PA14_15080",8699.75612329415,-0.242198709949961,0.166909123838002,-1.45108130928201,0.146757220411341,0.998762371361809,8496.32532056567,10048.8912594344
"PA14_15090",1248.39097466128,0.184665490056113,0.458335799448673,0.402904355885455,0.687018586789408,0.998762371361809,1200.50782060886,1056.58751198053
"PA14_15100",1616.47748926108,0.053419786012711,0.127460095208913,0.419109886315033,0.675135825780137,0.998762371361809,1694.51096452037,1631.8614026355
"PA14_15110",4191.44852476282,0.370783193129574,0.318076183540837,1.16570561493162,0.243733489209909,0.998762371361809,4488.06236753604,3470.88916116019
"PA14_15120",8392.69965640892,0.562139811091836,0.283244921642887,1.98464215291591,0.0471842989758973,0.998762371361809,8148.22539842448,5519.13097301691
"PA14_15130",4714.05831092281,0.539200102101735,0.350628728946715,1.53780924832225,0.124095261651554,0.998762371361809,4984.43509999128,3430.03143247911
"PA14_15140",178.723690934496,-0.4412013641558,0.287857685467996,-1.53270656449036,0.125348171021485,0.998762371361809,164.446950575753,223.73650677311
"PA14_15150",678.482547739186,-0.0218444752897378,0.2005257925486,-0.108935987795403,0.913253262354905,0.998762371361809,613.264854886177,622.934308866863
"PA14_15160",476.438727165994,-0.153565672989005,0.306318416734803,-0.501326934978106,0.616141052014812,0.998762371361809,569.986215855271,633.778262423448
"PA14_15180",761.598245196914,-0.470188974227635,0.377684944045609,-1.24492379598498,0.213159762928414,0.998762371361809,780.160491552505,1080.64273616063
"PA14_15190",274.314486979657,-0.546289950516311,0.414583016900863,-1.31768530848176,0.187609014635281,0.998762371361809,298.689347653382,435.857336828481
"PA14_15200",2212.28510576289,-0.377184943409016,0.33455380309491,-1.12742685905744,0.259562048353539,0.998762371361809,2414.55686388846,3135.76712067035
